,District Name,nces_id,Dissimilarity,State,Size
1242,Snoqualmie Valley School District,5308040,0.00868455732040663,Washington,2149
876,Sylvania Schools,3904487,0.00839728030634243,Ohio,2461
307,Appoquinimink School District,1000080,0.00824143576437153,Delaware,3163
231,Sanger Unified,635250,0.008015718565164524,California,3641
1062,EAST CENTRAL ISD,4817850,0.008005739964502894,Texas,3233
796,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,3619200,0.007861708594007089,New York,3034
587,Birmingham Public Schools,2605850,0.0077112135176651275,Michigan,2395
679,MEHLVILLE R-IX,2920670,0.007703036154918991,Missouri,3227
127,Downey Unified,611460,0.007646544671862192,California,8109
96,Beaumont Unified,604290,0.007079831932773086,California,3285
1001,Sullivan County,4703990,0.006921828789744372,Tennessee,2661
631,MINNETONKA PUBLIC SCHOOL DISTRICT,2711670,0.00676423381701562,Minnesota,3619
919,Allentown City SD,4202280,0.0064482207047718565,PENNSYLVANIA,5127
160,Lincoln Unified,621690,0.006339846226502424,California,3200
465,MSD Southwest Allen County Schls,1800030,0.006328924531689525,INDIANA,2583
873,Medina City SD,3904438,0.006091370558375621,Ohio,2054
887,Forest Hills Local,3904734,0.0059875073334023365,Ohio,2307
1056,DICKINSON ISD,4817070,0.005954232448589409,Texas,3570
327,FLAGLER,1200540,0.005780620705993833,Florida,4378
98,Berkeley Unified,604740,0.005725010251395795,California,3274
605,Novi Community School District,2626130,0.005651595744680866,Michigan,2142
1121,PROSPER ISD,4836000,0.005608057809975112,Texas,5799
1098,LOS FRESNOS CISD,4828290,0.005498059508408778,Texas,3214
909,Medford SD 549C,4108040,0.005374609802326541,Oregon,2183
1061,EANES ISD,4817760,0.005006040471156788,TEXAS,2848
629,EDINA PUBLIC SCHOOL DISTRICT,2711250,0.005000000000000003,Minnesota,2681
539,St. Bernard Parish,2201410,0.004992117708880677,Louisiana,2304
1023,ANGLETON ISD,4808310,0.00456180635285112,Texas,2047
914,Reynolds SD 7,4110520,0.004556798860513963,Oregon,2775
1041,CLEBURNE ISD,4814310,0.004419576245896737,Texas,2017
1,Hoover City,100007,0.004404502289195589,ALABAMA,4295
598,Kentwood Public Schools,2620340,0.004314341582469773,Michigan,2130
1132,SEGUIN ISD,4839690,0.003483685351443607,Texas,2130
986,Hawkins County,4701740,0.0034448818897637764,Tennessee,2097
221,San Jacinto Unified,634440,0.0033643343112165283,California,2831
1055,DESOTO ISD,4816860,0.0032796159637927215,TEXAS,2769
1248,Tahoma School District,5308760,0.00326907275140639,WASHINGTON,2759
1046,LUBBOCK-COOPER ISD,4815180,0.0028822122175389507,Texas,2110
943,Warwick,4401110,0.0027670527670527467,Rhode Island,2396
1076,GRANBURY ISD,4821390,0.0026910533355319864,Texas,2134
595,Howell Public Schools,2618720,0.002456451688226745,Michigan,2283
1053,DEL VALLE ISD,4816620,0.0024405497799573524,Texas,3565
632,FARMINGTON PUBLIC SCHOOL DISTRICT,2711820,0.0019242932905171655,Minnesota,2219
697,BELLEVUE PUBLIC SCHOOLS,3103810,0.0018044164037854804,Nebraska,3036
1246,Sunnyside School District,5308670,0.001491053677932429,WASHINGTON,2182
1058,DUNCANVILLE ISD,4817640,0.0011446286989088151,Texas,4637
391,Marietta City,1303510,0.0008135681607781362,Georgia,2610
1026,AZLE ISD,4809200,0.0007121212121211883,Texas,2028
474,MSD Lawrence Township,1805670,0.0006402704102067835,Indiana,5099
732,New Brunswick School District,3411220,0.00043672523264016647,NEW JERSEY,2518
1176,CULPEPER CO PBLC SCHS,5101050,0.00012229531413002204,Virginia,2761
1151,WILLIS ISD,4845900,0.00010792305496012955,Texas,2507
50,Sahuarita Unified District (4411),407300,3.4076891097051254e-05,Arizona,2185
842,Mooresville Graded School District,3703120,0.0,North Carolina,2008
123,Culver City Unified,610260,0.0,California,2228
1029,BELTON ISD,4809860,0.0,Texas,2554
456,Round Lake CUSD 116,1734990,0.0,Illinois,2244
920,Altoona Area SD,4202340,0.0,Pennsylvania,2224
454,Rich Twp HSD 227,1733420,0.0,Illinois,2687
987,Jefferson County,4702100,0.0,Tennessee,2010
703,WESTSIDE COMMUNITY SCHOOLS,3178660,0.0,Nebraska,2039
453,Quincy SD 172,1733000,0.0,Illinois,2019
11,Enterprise City,101320,0.0,ALABAMA,2119
451,Adlai E Stevenson HSD 125,1732580,0.0,Illinois,4392
441,Moline-Coal Valley CUSD 40,1726400,0.0,Illinois,2170
1221,Lake Stevens School District,5304200,0.0,Washington,2094
675,JOPLIN SCHOOLS,2916350,0.0,Missouri,2289
428,Edwardsville CUSD 7,1713530,0.0,Illinois,2367
431,Evanston Twp HSD 202,1714490,0.0,ILLINOIS,3727
665,TUPELO PUBLIC SCHOOL DIST,2804320,0.0,Mississippi,2030
696,GRAND ISLAND PUBLIC SCHOOLS,3100016,0.0,NEBRASKA,2534
