District Name,nces_id,Dissimilarity,State,Size
EAGLE MT-SAGINAW ISD,4817700,0.1779122998963492,Texas,7053
ECTOR COUNTY ISD,4818000,0.3576643462423017,Texas,8851
EDINBURG CISD,4818180,0.6012757911671949,Texas,10024
EL PASO ISD,4818300,0.3764775319744587,Texas,17838
FORT BEND ISD,4819650,0.44433521505928675,TEXAS,25657
FORT WORTH ISD,4819700,0.36228122395523277,Texas,23767
FRISCO ISD,4820010,0.29370568255578006,TEXAS,20465
GALENA PARK ISD,4820250,0.2954401046533358,Texas,6859
GARLAND ISD,4820340,0.32061182088534285,Texas,17271
GOOSE CREEK CISD,4821150,0.26285185148307827,Texas,7075
GRAND PRAIRIE ISD,4821420,0.3426369229247293,Texas,9946
GRAPEVINE-COLLEYVILLE ISD,4821660,0.28991720046245983,Texas,5447
HOUSTON ISD,4823640,0.5908055714447769,Texas,51321
HUMBLE ISD,4823910,0.2635547024068006,Texas,15369
HURST-EULESS-BEDFORD ISD,4824060,0.1525715752043697,Texas,5030
IRVING ISD,4824420,0.3442621700741121,Texas,9811
JUDSON ISD,4824990,0.05322545304042265,Texas,7180
KATY ISD,4825170,0.4397006386919298,Texas,25202
KELLER ISD,4825260,0.05185863922905927,Texas,11397
KILLEEN ISD,4825660,0.1414852560262796,Texas,11272
KLEIN ISD,4825740,0.1707709726308282,Texas,17537
LAMAR CISD,4826580,0.39581641231707493,Texas,10699
LAREDO ISD,4826790,0.577262877146191,Texas,6034
LEANDER ISD,4827030,0.2629618947054821,Texas,13531
LEWISVILLE ISD,4827300,0.4814823070493173,Texas,16618
LUBBOCK ISD,4828500,0.5069130287265324,Texas,7619
MANSFIELD ISD,4828920,0.24505408188177352,Texas,11841
MCALLEN ISD,4829670,0.08611045690061234,Texas,6777
MCKINNEY ISD,4829850,0.11888723219198752,Texas,7916
MESQUITE ISD,4830390,0.30917331964545963,Texas,11469
MIDLAND ISD,4830570,0.2991115346778161,Texas,5201
NORTH EAST ISD,4832940,0.4268147552286152,Texas,20096
NORTHSIDE ISD,4833120,0.3679061965246492,Texas,32413
NORTHWEST ISD,4833180,0.16970103856236113,Texas,8126
PASADENA ISD,4834320,0.5340959932189618,Texas,14476
PEARLAND ISD,4834440,0.36155971140013826,Texas,6929
PFLUGERVILLE ISD,4834830,0.05517848829728529,Texas,8075
PHARR-SAN JUAN-ALAMO ISD,4834860,0.26567906818952847,Texas,8931
PLANO ISD,4835100,0.12082086888315025,Texas,8627
PROSPER ISD,4836000,0.1858322026232474,Texas,5799
RICHARDSON ISD,4837020,0.24987442358366274,Texas,10447
ROCKWALL ISD,4837650,0.0400788076691537,Texas,5797
ROUND ROCK ISD,4838080,0.4037484142595421,Texas,15131
SAN ANTONIO ISD,4838730,0.4804288769435293,Texas,12702
SCHERTZ-CIBOLO-U CITY ISD,4839480,0.08383565111459172,TEXAS,5344
SOCORRO ISD,4840710,0.23631218219120725,Texas,15861
SPRING BRANCH ISD,4841100,0.6333891381504051,Texas,10353
SPRING ISD,4841220,0.21296347746017127,Texas,9705
TOMBALL ISD,4842960,0.35763788358960313,Texas,5670
TYLER ISD,4843470,0.6096782039486903,TEXAS,5075
UNITED ISD,4843650,0.36980175325343595,Texas,13170
WYLIE ISD,4846530,0.2249482400310885,Texas,5443
YSLETA ISD,4846680,0.3446250794784472,Texas,13070
Alpine District,4900030,0.24081625248679256,Utah,20344
Canyons District,4900142,0.25860341733635017,Utah,11003
Davis District,4900210,0.18062371641915076,Utah,17932
Granite District,4900360,0.3021433121770521,Utah,19850
Jordan District,4900420,0.21393270422923266,Utah,14553
Nebo District,4900630,0.3154805801376598,Utah,7726
Salt Lake District,4900870,0.1583607472275451,Utah,7108
Washington District,4901140,0.3430754103320475,UTAH,7191
Weber District,4901200,0.2385945945945946,Utah,7712
ARLINGTON CO PBLC SCHS,5100270,0.18704084631207757,Virginia,8019
CHESAPEAKE CITY PBLC SCHS,5100810,0.17449683949276767,Virginia,13272
CHESTERFIELD CO PBLC SCHS,5100840,0.3835694050991501,Virginia,20173
FAIRFAX CO PBLC SCHS,5101260,0.38162858003026506,Virginia,62556
HAMPTON CITY PBLC SCHS,5101800,0.15555555555555556,Virginia,6026
HANOVER CO PBLC SCHS,5101830,0.27402314271339934,Virginia,5693
HENRICO CO PBLC SCHS,5101890,0.4371852353934142,Virginia,16198
LOUDOUN CO PBLC SCHS,5102250,0.4713017265822029,Virginia,18276
NEWPORT NEWS CITY PBLC SCHS,5102640,0.15084011449424503,Virginia,7976
NORFOLK CITY PBLC SCHS,5102670,0.09932618431324212,Virginia,7365
PRINCE WILLIAM CO PBLC SCHS,5103130,0.3035542637796784,Virginia,27839
RICHMOND CITY PBLC SCHS,5103240,0.41767478397486246,Virginia,5741
SPOTSYLVANIA CO PBLC SCHS,5103640,0.13961515646850098,Virginia,7869
STAFFORD CO PBLC SCHS,5103660,0.15801504318532056,Virginia,10111
VA BEACH CITY PBLC SCHS,5103840,0.2117568470273881,Virginia,20553
Auburn School District,5300300,0.18572189411015055,Washington,5421
Bellevue School District,5300390,0.30265151515151517,Washington,7147
Bethel School District,5300480,0.13922700204630634,WASHINGTON,6669
Edmonds School District,5302400,0.09973139703060893,WASHINGTON,6356
Everett School District,5302670,0.3440827274402853,Washington,5815
Evergreen School District (Clark),5302700,0.26990794876078117,Washington,7811
Federal Way School District,5302820,0.1606332458827854,Washington,6587
Highline School District,5303540,0.12172841198209905,Washington,6072
Issaquah School District,5303750,0.16906056506002443,Washington,6404
Kennewick School District,5303930,0.10275907250485979,Washington,5928
Kent School District,5303960,0.2822551830154971,Washington,7708
Lake Washington School District,5304230,0.32030303532283094,Washington,9101
Northshore School District,5305910,0.2776938184888552,Washington,6982
Pasco School District,5306570,0.19642120062946627,Washington,5789
Puyallup School District,5306960,0.06649397364794565,Washington,5054
Seattle School District No. 1,5307710,0.3255146931734058,Washington,15545
Spokane School District,5308250,0.22564409764889,Washington,8380
Tacoma School District,5308700,0.12889732532231923,Washington,8400
Vancouver School District,5309270,0.3120231688603601,Washington,7108
Yakima School District,5310110,0.1302076557418064,Washington,5016
BERKELEY COUNTY SCHOOLS,5400060,0.1893909626719057,West Virginia,5965
KANAWHA COUNTY SCHOOLS,5400600,0.49112903225806454,West Virginia,7769
Green Bay Area Public School District,5505820,0.19978097417456686,Wisconsin,5578
Kenosha School District,5507320,0.41286673736302576,Wisconsin,6260
Madison Metropolitan School District,5508520,0.13559976496264586,Wisconsin,7723
Milwaukee School District,5509600,0.36829973899602936,Wisconsin,16913
Racine Unified School District,5512360,0.39404388714733546,Wisconsin,5540
